,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,Congress to probe Donald Trump's explosive claims Barack Obama wiretapped him http://www.telegraph.co.uk/news/2017/03/05/trump-renews-attack-obama/?WT.mc_id=tmg_share_tw … via @telegraphnews,2017-03-05 15:59:08,0,1,838539406025732096,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0237874133867,0.102793056647
1,1,1,1,Donald Trump claims — falsely — that Hillary Clinton gave Russia 20% of US uranium http://www.cnbc.com/2017/02/16/trump-claims--falsely--that-clinton-gave-russia-20-of-us-uranium.html …,2017-03-05 12:56:22,0,0,838493409849417728,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0237874133867,0.102793056647
2,2,2,2,"A history lesson on Donald Trump, Roy Cohn and Sen. Joe McCarthy http://strib.mn/2m6BzS4 ",2017-03-05 10:56:54,0,0,838463345787285505,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0237874133867,0.102793056647
3,3,3,3,"Mark Levin PROVES Globalist Satanist Obama Wiretapping, President Donald Trump 
Spying more than a Year
https://youtu.be/91fNfGjZdM0  via @YouTube",2017-03-05 10:52:14,0,0,838462172867018756,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0237874133867,0.102793056647
4,4,4,4,We'll... Donald #TRUMP is a pathological liar.https://twitter.com/KOAA/status/838422604239228929 …,2017-03-05 08:24:18,0,0,838424944874668032,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0237874133867,0.102793056647
5,5,5,5,Just saw on dishonest Media. Donald Trump supporters and counter-supporters clash. Counter-supporters? Really?,2017-03-05 07:50:21,2,4,838416400683261952,"{'neg': 0.226, 'neu': 0.612, 'pos': 0.161, 'compound': -0.2869}",0.0237874133867,0.102793056647
6,6,6,6,Washington Post: Donald Trump's Deportation Push Will Boost Mexicans' Economy - Breitbart http://www.breitbart.com/big-government/2017/03/04/trump-immigration-enforcement-help-mexican-economy/ … via @BreitbartNews,2017-03-05 07:43:44,0,0,838414734533652480,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",0.0237874133867,0.102793056647
7,7,7,7,Jane Kleeb: I think this proves what a liar Donald Trump really is. https://twitter.com/Raskenn/status/838413618018398208 …,2017-03-05 07:41:04,0,1,838414064686505984,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5106}",0.0237874133867,0.102793056647
8,8,8,8,"BREAKING: Donald Trump DOES IT, Releases Criminal Information on Barack Obama –  http://www.teaparty.org/breaking-donald-trump-releases-criminal-information-barack-obama-222216/ …",2017-03-05 06:35:22,0,0,838397529997758465,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",0.0237874133867,0.102793056647
9,9,9,9,"#arrestobama BREAKING: Donald Trump DOES IT, Releases Criminal Information on Barack Obama http://www.teaparty.org/breaking-donald-trump-releases-criminal-information-barack-obama-222216/#.WLwhaYmTAS0.twitter …",2017-03-05 06:32:37,0,0,838396836620574721,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}",0.0237874133867,0.102793056647
10,10,10,10,The two most debased moments of Donald Trump’s speech to Congress: http://www.slate.com/articles/news_and_politics/politics/2017/03/the_two_most_debased_moments_of_donald_trump_s_speech_to_congress.html?wpsrc=sh_all_tab_tw_bot … via @slate,2017-03-05 06:24:07,0,0,838394698259705858,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0237874133867,0.102793056647
11,11,11,11,Donald Trump accuses Barack Obama of wire tapping his phones http://dailym.ai/2lK1ttZ  via @MailOnline,2017-03-05 05:32:28,0,0,838381700455358466,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",0.0237874133867,0.102793056647
12,12,12,12,"Congressman Ted Lieu tells Donald Trump he’s in ""deep shit"" over Russia http://www.palmerreport.com/opinion/congressman-ted-lieu-donald-trump-deep-shit-russia/1792/ … via @PalmerReport",2017-03-05 04:10:32,1,1,838361080002924545,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.5574}",0.0237874133867,0.102793056647
13,13,13,13,"Alex Oronov, organizer of Russia-Ukraine blackmail plan sent to Donald Trump, dies suspiciously https://www.palmerreport.com/opinion/alex-oronov-organizer-russia-ukraine-blackmail-plan-sent-donald-trump-dropped-dead/1785/ … via @PalmerReport",2017-03-05 03:20:52,0,0,838348582465990656,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4019}",0.0237874133867,0.102793056647
